created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2017-11-03 11:20:32 UTC,42225,27.70,49.10,186.6,276.6, 300,"","",3829
2017-11-03 11:32:17 UTC,42226,27.70,49.30,178.8,258.8, 270,77.200386,28.508123,3862
2017-11-03 11:43:04 UTC,42227,27.70,49.40,158.8,244.4,274.4,"","",3856
2017-11-03 11:46:26 UTC,42228,27.70,49.40,158.8,252.2,284.4,77.200386,28.508123,3763
2017-11-03 12:09:28 UTC,42229,27.70,49.60, 180,248.8,292.2,77.200386,28.508123,3851
2017-11-04 04:25:13 UTC,42230,27.80,55.70,202.2,344.4, 380,"","",4092
2017-11-04 05:31:06 UTC,42231,28.20,53.50,192.2,298.8,356.6,77.200386,28.508125,4175
2017-11-04 05:39:36 UTC,42232,27.60,55.10,272.2,394.4,414.4,77.200386,28.508125,4175
2017-11-04 05:42:35 UTC,42233,27.70,55.50,268.8,382.2,516.6,77.200386,28.508125,4180
2017-11-04 05:58:05 UTC,42234,27.40,55.70,262.2,388.8,464.4,77.200386,28.508125,4180
2017-11-04 06:01:21 UTC,42235,27.30,55.70, 280,424.4,448.8,"","",4186
2017-11-04 06:04:28 UTC,42236,27.30,55.80,278.8,436.6,466.6,"","",4186
2017-11-04 11:03:18 UTC,42237,27.20,55.20,164.4,244.4,288.8,77.200386,28.508125,4164
2017-11-04 11:05:24 UTC,42238,27.20,55.10, 170,288.8,354.4,77.200386,28.508125,4164
2017-11-04 11:10:18 UTC,42239,27.30,54.90,168.8,256.6,272.2,"","",4158
2017-11-04 12:02:00 UTC,42240,27.50,55.00,322.2,472.2, 560,77.201309,28.509823,4186
2017-11-04 12:03:32 UTC,42241,27.40,55.00, 330,564.4,576.6,77.201309,28.509823,4175
2017-11-04 12:05:01 UTC,42242,27.50,55.00,354.4, 490,596.6,77.201309,28.509823,4175
2017-11-04 12:06:31 UTC,42243,27.40,54.90,346.6, 530, 630,77.201309,28.509823,4180
2017-11-04 12:27:44 UTC,42244,27.50,54.60, 320,508.8, 560,77.201309,28.509823,4186
2017-11-04 12:29:15 UTC,42245,27.50,54.50,384.4,564.4,592.2,77.201309,28.509823,4186
2017-11-04 13:10:26 UTC,42246,27.60,54.50,364.4,536.6,652.2,77.201309,28.509823,4169
2017-11-04 14:07:43 UTC,42247,27.70,54.90,388.8,606.6,708.8,"","",4147
2017-11-04 14:17:50 UTC,42248,27.70,55.00,396.6,578.8,616.6,"","",4142
2017-11-04 15:40:01 UTC,42249,27.70,55.30, 460, 790,894.4,"","",4125
2017-11-04 16:08:21 UTC,42250,27.80,54.40,434.4,664.4,842.2,77.200386,28.508125,4109
2017-11-04 16:17:12 UTC,42251,27.70,54.30,436.6,668.8,868.8,"","",4092
2017-11-04 16:25:22 UTC,42252,27.60,54.40,422.2, 750,896.6,77.200386,28.508125,4098
2017-11-04 16:28:40 UTC,42253,27.70,54.50, 440,738.8,842.2,77.200386,28.508125,3972
2017-11-04 16:31:44 UTC,42254,27.60,54.60,428.8,752.2,924.4,77.200386,28.508125,4087
2017-11-04 16:35:25 UTC,42255,27.70,54.70, 420,666.6,786.6,"","
OK
",4092
2017-11-05 08:27:09 UTC,42256,25.50,54.60,98.8,154.4, 160,77.200386,28.508125,4186
2017-11-05 08:28:43 UTC,42257,25.70,54.60,84.4, 160, 160,"","",4197
2017-11-05 08:41:45 UTC,42258,26.60,51.90,104.4, 180,196.6,77.200386,28.508125,4114
2017-11-05 08:43:14 UTC,42259,26.70,51.50,124.4,244.4,244.4,77.200386,28.508125,4114
2017-11-05 09:10:13 UTC,42260,27.10,48.80,118.8,152.2,166.6,"","",4114
2017-11-05 09:51:07 UTC,42261,27.30,47.10,112.2,174.4,174.4,77.200386,28.508125,4103
2017-11-05 09:52:39 UTC,42262,27.30,47.20,118.8,158.8, 170,77.200386,28.508125,4109
2017-11-05 10:39:21 UTC,42263,27.40,49.10,148.8,268.8,346.6,"","
OK
",4191
2017-11-05 11:05:35 UTC,42264,27.40,49.30, 120,192.2,198.8,77.201309,28.509823,4120
2017-11-05 12:27:50 UTC,42265,27.70,50.50,174.4, 260,288.8,"","",4197
2017-11-05 13:17:41 UTC,42266,27.70,50.90,254.4,358.8,374.4,77.200386,28.508125,4114
2017-11-05 13:22:30 UTC,42267,27.80,51.10,274.4,438.8,488.8,"","
OK
",4114
2017-11-05 13:29:32 UTC,42268,27.80,51.30,252.2,374.4,406.6,77.200386,28.508125,4114
2017-11-05 13:31:01 UTC,42269,27.90,51.30, 260,442.2,496.6,77.200386,28.508125,4142
2017-11-05 13:41:43 UTC,42270,27.90,51.60,354.4,532.2,582.2,"","",4120
2017-11-05 13:57:38 UTC,42271,27.90,51.90,372.2,564.4,674.4,"","
OK
",4191
2017-11-05 14:29:37 UTC,42272,28.00,50.90,316.6,524.4,592.2,"","",4120
2017-11-05 14:31:07 UTC,42273,28.00,50.80, 350,498.8, 560,77.201584,28.510405,4120
2017-11-05 14:53:55 UTC,42274,28.00,50.50,364.4, 580,696.6,77.201584,28.510405,4114
2017-11-05 14:55:25 UTC,42275,28.00,50.40, 410,596.6,692.2,77.201584,28.510405,4197
2017-11-05 15:16:30 UTC,42276,27.90,50.10,468.8,756.6,982.2,"","",4131
2017-11-05 15:18:02 UTC,42277,27.80,50.10,426.6,704.4,854.4,77.201584,28.510405,4131
2017-11-05 15:19:32 UTC,42278,27.90,50.20,394.4,638.8,732.2,77.201584,28.510405,4131
2017-11-05 15:21:05 UTC,42279,27.90,50.30, 430,674.4,756.6,"
 CIPGSMLOC: 0",77.201584,4175
2017-11-05 15:22:36 UTC,42280,27.90,50.20,412.2,702.2,826.6,77.201584,28.510405,4131
2017-11-05 15:57:03 UTC,42281,28.00,49.80,414.4,572.2, 650,77.200386,28.508125,4120
2017-11-06 06:52:29 UTC,42282,26.10,51.60,432.2,1150,1630,77.200386,28.508125,4125
2017-11-06 06:53:58 UTC,42283,26.20,51.40, 470,1308,1722,77.200386,28.508125,4125
2017-11-06 06:55:32 UTC,42284,26.30,51.10, 420,1034,1282,77.200386,28.508125,4125
2017-11-06 08:00:04 UTC,42285,27.30,46.30,114.4,178.8,238.8,"","",4114
2017-11-06 08:31:58 UTC,42286,27.50,46.30,104.4,198.8,236.6,77.200386,28.508125,4191
2017-11-06 08:37:07 UTC,42287,27.50,46.00,124.4, 150,192.2,77.200386,28.508125,4109
2017-11-06 08:38:36 UTC,42288,27.60,46.00, 140, 190,212.2,77.200386,28.508125,4191
2017-11-06 09:12:22 UTC,42289,27.40,45.60, 180,252.2,366.6,77.200386,28.508125,4120
2017-11-06 09:13:55 UTC,42290,27.40,45.60,166.6,236.6,332.2,77.200386,28.508125,4120
2017-11-06 09:16:54 UTC,42291,27.40,45.80, 160,296.6,388.8,77.200386,28.508125,4109
2017-11-06 09:32:46 UTC,42292,27.50,45.80,168.8,268.8, 280,77.200386,28.508125,4109
2017-11-06 09:35:46 UTC,42293,27.40,45.60,164.4,224.4,298.8,77.200386,28.508125,4109
2017-11-08 03:02:28 UTC,42294,23.70,56.00,336.6,568.8,728.8,"","",4087
2017-11-08 03:07:52 UTC,42295,23.80,57.70,298.8,496.6,702.2,"","",4087
2017-11-08 03:11:28 UTC,42296,23.80,55.10, 340,646.6,714.4,"","",4087
2017-11-08 04:29:37 UTC,42297,23.50,55.70,274.4,478.8, 610,77.201309,28.509825,3972
2017-11-08 04:31:09 UTC,42298,23.50,55.70, 350,648.8,854.4,"","",4043
2017-11-08 04:50:18 UTC,42299,24.20,81.10,366.6,672.2, 840,77.201309,28.509825,3939
2017-11-08 05:12:16 UTC,42300,24.70,57.30, 360, 740,1078,77.201309,28.509825,3983
2017-11-08 05:13:48 UTC,42301,24.90,84.40,382.2,732.2,998.8,77.201309,28.509825,3950
2017-11-08 05:17:16 UTC,42302,25.00,84.80,328.8,724.4, 880,"","",3955
2017-11-08 05:31:14 UTC,42303,25.40,63.80,326.6,646.6,802.2,77.200386,28.508125,4021


