created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2017-10-14 09:38:04 UTC,1935,31.20,40.10,108.8,156.6,234.4,"","",3928
2017-10-14 09:39:38 UTC,1936,31.20,40.90,108.8,152.2, 180,77.200378,28.508123,3933
2017-10-14 09:41:12 UTC,1937,31.20,40.70,118.8,166.6,192.2,77.200378,28.508123,3933
2017-10-14 09:42:54 UTC,1938,31.20,40.80, 120, 170,224.4,"","
 CIPGSMLOC: 0",3928
2017-10-14 09:46:05 UTC,1939,31.20,41.10,238.8,316.6, 430,77.200378,28.508123,3846
2017-10-14 09:47:45 UTC,1940,31.40,40.70,176.6,232.2,278.8,77.200378,28.508123,3818
2017-10-14 09:49:28 UTC,1941,31.30,41.20,206.6,284.4, 330,"","
 CIPGSMLOC: 0",3856
2017-10-14 09:50:57 UTC,1942,31.30,41.40,178.8,212.2,218.8,77.200378,28.508123,3922
2017-10-14 09:52:36 UTC,1943,31.20,42.10, 170, 240,288.8,77.200378,28.508123,3928
2017-10-14 09:57:18 UTC,1944,31.10,43.70,184.4, 240,266.6,77.200378,28.508123,3791
2017-10-14 09:58:52 UTC,1945,31.10,43.90,172.2,228.8,264.4,77.200378,28.508123,3922
2017-10-14 10:02:15 UTC,1946,31.00,44.50, 180,238.8,276.6,"","",3917
2017-10-14 10:03:53 UTC,1947,31.00,44.60,184.4,234.4,268.8,77.200378,28.508123,3922
2017-10-14 10:05:26 UTC,1948,31.00,44.80,164.4,216.6,228.8,77.200378,28.508123,3911
2017-10-14 10:06:58 UTC,1949,31.00,44.30, 150,214.4,214.4,77.200378,28.508123,3917
2017-10-14 10:08:33 UTC,1950,30.90,44.20,148.8,212.2,224.4,"
 CIPGSMLOC: 0",77.200378,3851
2017-10-14 10:10:07 UTC,1951,30.90,43.90,158.8,228.8,266.6,77.200378,28.508123,3917
2017-10-14 10:11:42 UTC,1952,30.90,43.30,138.8,174.4,228.8,77.200378,28.508123,3917
2017-10-14 10:13:16 UTC,1953,30.90,42.90,154.4, 210,234.4,77.200378,28.508123,3917
2017-10-14 10:16:33 UTC,1954,30.90,42.50,128.8,168.8,168.8,77.200378,28.508123,3911
2017-10-14 10:18:21 UTC,1955,30.90,42.50,148.8,222.2, 230,"","",3911
2017-10-14 10:19:53 UTC,1956,31.00,42.20,138.8,192.2,242.2,77.200378,28.508123,3906
2017-10-14 10:25:03 UTC,1957,30.90,43.20,142.2,212.2, 220,"
 CIPGSMLOC: 0",77.200378,3917
2017-10-14 10:28:16 UTC,1958,30.90,42.00,114.4,146.6,146.6,77.200378,28.508123,3900
2017-10-14 10:29:47 UTC,1959,31.00,41.70,138.8,188.8, 200,77.200378,28.508123,3900
2017-10-14 10:34:33 UTC,1960,30.90,41.80,132.2,186.6,222.2,77.200378,28.508123,3900
2017-10-14 10:37:56 UTC,1961,30.90,42.40,122.2,154.4,202.2,77.200378,28.508123,3900
2017-10-14 10:39:31 UTC,1962,30.90,42.60,138.8,202.2,216.6,77.200378,28.508123,3895
2017-10-14 13:41:55 UTC,1963,30.40,52.20,406.6,524.4, 590,77.200378,28.508123,3791
2017-10-14 13:43:35 UTC,1964,30.40,52.40,432.2,568.8,646.6,"","",3824
2017-10-18 23:27:05 UTC,1965,26.80,54.10,388.8,538.8, 600,"","",4043
2017-10-18 23:34:13 UTC,1966,26.80,54.10,466.6,636.6,704.4,"","",4065
2017-10-20 07:47:08 UTC,1967,30.60,49.60,422.2,648.8,758.8,77.200401,28.508150,4049
2017-10-20 20:02:25 UTC,1968,27.40,53.60, 450,704.4, 880,"","
OK
",3796
2017-10-24 04:50:30 UTC,1969,28.10,43.90, 350,512.2,632.2,"","",3933
2017-10-24 05:38:26 UTC,1970,28.50,40.40,414.4, 610,798.8,"","
OK
",4092
2017-10-24 05:43:10 UTC,1971,28.50,42.10,394.4,572.2,654.4,77.200310,28.508110,4103
2017-10-28 06:36:58 UTC,1972,27.50,48.50,332.2, 440,514.4,"","",3994
2017-10-28 06:38:52 UTC,1973,27.50,48.50,316.6,452.2,576.6,"","",3994
2017-10-28 20:30:10 UTC,1974,25.70,51.90, 370,512.2, 610,77.200378,28.508125,3988
2017-10-28 20:33:39 UTC,1975,25.80,51.70,366.6,518.8,638.8,"","
 CIPGSMLOC: 0",3988
2017-10-28 20:38:50 UTC,1976,26.00,51.60,374.4,508.8,512.2,77.200378,28.508125,3988
2017-10-28 20:40:31 UTC,1977,26.10,51.50,382.2, 580,626.6,"
 CIPGSMLOC: 0",77.200378,3994
2017-10-28 20:42:17 UTC,1978,26.10,51.30,396.6,548.8,638.8,"","",3994
2017-10-28 23:27:31 UTC,1979,25.10,52.10,388.8, 560,634.4,"","",3983
2017-10-28 23:32:29 UTC,1980,25.10,52.20,376.6,476.6,514.4,77.200378,28.508125,3988
2017-10-28 23:48:23 UTC,1981,25.50,51.30,388.8,504.4,566.6,"","",3994
2017-10-28 23:57:14 UTC,1982,25.70,50.70,394.4,522.2,622.2,77.200378,28.508125,3994
2017-10-29 00:00:48 UTC,1983,25.70,50.80, 360,512.2, 620,"","",3988
2017-10-29 00:03:54 UTC,1984,25.70,50.80,316.6, 470,524.4,77.200378,28.508125,3988
2017-10-29 00:10:59 UTC,1985,25.70,50.80,388.8, 540,634.4,"
 CIPGSMLOC: 0",77.200378,3988
2017-10-29 00:12:42 UTC,1986,25.70,50.80,368.8, 530,676.6,"","",3988
2017-10-29 00:14:23 UTC,1987,25.70,50.70,372.2,536.6, 590,77.200378,28.508125,3994
2017-10-29 00:16:04 UTC,1988,25.70,50.70,348.8,508.8,598.8,77.200378,28.508125,3994
2017-11-10 09:00:12 UTC,1989,24.80,50.00, 210, 310,392.2,"","",3961
2017-11-10 09:02:51 UTC,1990,25.50,53.90,312.2,444.4,488.8,77.201309,28.509825,3950
2017-11-10 09:04:44 UTC,1991,26.10,54.40, 290,442.2, 530,77.201309,28.509825,3955


