created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2017-11-07 05:50:13 UTC,444,28.20,52.20, 380,656.6,908.8,"","",4142
2017-11-07 05:53:16 UTC,445,28.20,52.20,362.2,784.4,1192,77.201309,28.509823,4142
2017-11-07 05:54:45 UTC,446,28.20,52.10,414.4, 730,954.4,77.201309,28.509823,4142
2017-11-07 05:56:21 UTC,447,28.20,52.00,394.4,678.8, 940,77.201309,28.509823,4142
2017-11-07 05:57:52 UTC,448,28.20,51.90,344.4,628.8,926.6,77.201309,28.509823,4142
2017-11-07 05:59:25 UTC,449,28.30,51.80,406.6,782.2,1034,77.201309,28.509823,4142
2017-11-07 06:04:06 UTC,450,28.30,51.30,332.2,652.2,832.2,"","",4142
2017-11-07 06:10:26 UTC,451,28.30,50.60,348.8,612.2,824.4,"","",4142
2017-11-07 06:11:55 UTC,452,28.30,50.30,354.4,584.4,804.4,77.201309,28.509823,4142
2017-11-07 06:13:28 UTC,453,28.30,50.10, 330,722.2,1018,"","",4142
2017-11-07 06:16:29 UTC,454,28.30,49.60,312.2,644.4,816.6,77.201309,28.509823,4142
2017-11-07 06:18:03 UTC,455,28.30,49.40,364.4,706.6,1030,77.201309,28.509823,4142
2017-11-07 06:19:35 UTC,456,28.30,49.20, 320, 540,786.6,77.201309,28.509823,4142
2017-11-07 06:21:08 UTC,457,28.30,48.90, 360,618.8, 840,77.201309,28.509823,4142
2017-11-07 06:22:40 UTC,458,28.30,48.70,378.8,626.6,912.2,"","",4142
2017-11-07 06:25:42 UTC,459,28.30,48.10,474.4,894.4,1252,77.201309,28.509823,4142
2017-11-07 06:36:30 UTC,460,28.40,46.50,424.4,796.6,1024,77.201309,28.509823,4142
2017-11-07 06:41:01 UTC,461,28.40,46.00,446.6,794.4,952.2,77.201309,28.509823,4142
2017-11-07 06:44:04 UTC,462,28.40,45.90,424.4,714.4,812.2,77.201309,28.509823,4120
2017-11-07 06:45:35 UTC,463,28.30,45.80,372.2, 580,752.2,77.201309,28.509823,4142
2017-11-07 06:47:09 UTC,464,28.30,45.80,362.2, 630,812.2,77.201309,28.509823,4142
2017-11-07 06:48:48 UTC,465,28.30,45.70, 340,606.6,786.6,"","",4142
2017-11-07 06:50:19 UTC,466,28.40,45.60,366.6,626.6,824.4,77.201309,28.509823,4142
2017-11-07 06:51:48 UTC,467,28.40,45.40,346.6,568.8,718.8,77.201309,28.509823,4120
2017-11-07 06:53:21 UTC,468,28.40,45.20,334.4,584.4,714.4,77.201309,28.509823,4142
2017-11-07 06:54:51 UTC,469,28.40,45.20,384.4,652.2, 750,77.201309,28.509823,4142
2017-11-07 06:56:22 UTC,470,28.40,45.10,332.2,594.4,794.4,77.201309,28.509823,4103
2017-11-07 06:57:57 UTC,471,28.40,45.10,332.2, 610,704.4,"","",4142
2017-11-07 06:59:33 UTC,472,28.40,45.10,342.2,582.2,832.2,77.201309,28.509823,4142
2017-11-07 07:02:47 UTC,473,28.50,45.10,342.2,586.6,816.6,77.201309,28.509823,4142
2017-11-07 07:04:23 UTC,474,28.40,45.00,308.8,566.6,682.2,"","",4142
2017-11-07 07:07:24 UTC,475,28.40,44.80,316.6,582.2,724.4,77.201309,28.509823,4142
2017-11-07 07:09:01 UTC,476,28.50,44.80,408.8,662.2,878.8,"","",4142
2017-11-07 07:10:27 UTC,477,28.50,44.70,532.2,936.6,1306,77.201309,28.509823,4142
2017-11-07 07:12:03 UTC,478,28.50,44.70,534.4,1036,1322,"","",4142
2017-11-07 07:16:38 UTC,479,28.50,44.90, 600,1134,1564,77.201309,28.509823,4142
2017-11-07 07:18:24 UTC,480,28.50,44.90,546.6,1014,1426,"","",4142
2017-11-07 07:20:01 UTC,481,28.50,44.90, 540, 940,1254,77.201309,28.509823,4142
2017-11-07 07:25:01 UTC,482,28.50,45.00,554.4, 950,1256,77.201309,28.509823,4142
2017-11-07 07:26:35 UTC,483,28.60,45.00,546.6,896.6,1374,"","",4142
2017-11-07 07:28:11 UTC,484,28.50,45.10,534.4,908.8,1116,77.201309,28.509823,4142
2017-11-07 07:29:48 UTC,485,28.50,45.20, 490,804.4,968.8,"","",4142
2017-11-07 07:31:23 UTC,486,28.60,45.30,502.2,864.4,1022,77.201309,28.509823,4142
2017-11-07 07:33:02 UTC,487,28.60,45.30,466.6, 780,1124,77.201309,28.509823,4103
2017-11-07 07:34:41 UTC,488,28.70,45.40,516.6,806.6,1012,"","",4147
2017-11-07 07:36:14 UTC,489,28.70,45.40,478.8,768.8,1026,77.201309,28.509823,4142
2017-11-07 07:37:47 UTC,490,28.70,45.40,474.4,838.8,1058,77.201309,28.509823,4142
2017-11-07 07:39:23 UTC,491,28.70,45.50,494.4,776.6,912.2,"","",4147
2017-11-07 07:45:46 UTC,492,28.70,45.60,462.2,722.2, 920,77.201309,28.509823,4147
2017-11-07 07:48:51 UTC,493,28.70,45.70,456.6,672.2,812.2,77.201309,28.509823,4120
2017-11-07 07:50:23 UTC,494,28.70,45.70,446.6,726.6,926.6,77.201309,28.509823,4120
2017-11-07 07:53:24 UTC,495,29.00,36.90,272.2,466.6, 550,77.201309,28.509823,4109
2017-11-07 07:54:56 UTC,496,29.20,50.00,268.8,448.8,634.4,77.201309,28.509823,4109
2017-11-07 07:58:00 UTC,497,29.20,50.30,272.2, 470, 580,77.201309,28.509823,4109
2017-11-07 07:59:01 UTC,498,29.30,50.40, 300, 480,546.6,77.201309,28.509823,4103
2017-11-07 08:00:31 UTC,499,29.40,50.40,268.8,488.8,662.2,77.201309,28.509823,4109


