created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2017-11-19 21:58:01 UTC,2321,27,81,34.4,58.8,58.8,82.729347,22.362844,3692
2017-11-19 21:59:38 UTC,2322,27,81,  60,82.2,82.2,82.729347,22.362844,3686
2017-11-19 22:01:15 UTC,2323,27,81,52.2,  60,  60,82.729347,22.362844,3692
2017-11-19 22:02:51 UTC,2324,27,81,38.8,52.2,64.4,82.729347,22.362844,3686
2017-11-19 22:04:28 UTC,2325,27,81,48.8,  60,  60,82.729347,22.362844,3686
2017-11-19 22:06:06 UTC,2326,27,81,66.6,74.4,74.4,82.729347,22.362844,3692
2017-11-19 22:07:42 UTC,2327,27,81,  50,66.6,66.6,82.729347,22.362844,3681
2017-11-19 22:09:33 UTC,2328,27,81,58.8,84.4,94.4,"","
OK
",3686
2017-11-19 22:11:10 UTC,2329,27,81,  40,62.2,62.2,82.729347,22.362844,3692
2017-11-19 22:12:46 UTC,2330,27,81,32.2,48.8,48.8,82.729347,22.362844,3681
2017-11-19 22:14:22 UTC,2331,27,81,88.8, 110, 140,82.729347,22.362844,3681
2017-11-19 22:15:59 UTC,2332,27,81,48.8,68.8,  90,82.729347,22.362844,3692
2017-11-19 22:17:35 UTC,2333,27,81,48.8,74.4,82.2,82.729347,22.362844,3681
2017-11-19 22:19:11 UTC,2334,27,81,  40,  40,62.2,82.729347,22.362844,3675
2017-11-19 22:20:48 UTC,2335,27,81,66.6,72.2, 110,82.729347,22.362844,3692
2017-11-19 22:22:25 UTC,2336,27,81,46.6,74.4,86.6,82.729347,22.362844,3681
2017-11-19 22:24:01 UTC,2337,27,81,62.2,  80,112.2,82.729347,22.362844,3686
2017-11-19 22:25:38 UTC,2338,27,81,62.2,  80,  80,82.729347,22.362844,3681
2017-11-19 22:27:14 UTC,2339,27,81,52.2,74.4,74.4,82.729347,22.362844,3686
2017-11-19 22:28:51 UTC,2340,27,81,32.2,52.2,  60,82.729347,22.362844,3681
2017-11-19 22:30:27 UTC,2341,27,81,  70,104.4,116.6,82.729347,22.362844,3681
2017-11-19 22:33:40 UTC,2342,27,81,  60,  80,86.6,82.729347,22.362844,3681
2017-11-19 22:35:16 UTC,2343,27,81,48.8,58.8,58.8,82.729347,22.362844,3675
2017-11-19 22:36:52 UTC,2344,27,81,68.8,108.8,108.8,82.729347,22.362844,3522
2017-11-19 22:38:29 UTC,2345,27,81,48.8,76.6,76.6,82.729347,22.362844,3555
2017-11-19 22:40:05 UTC,2346,27,81,58.8,  80,88.8,82.729347,22.362844,3681
2017-11-19 22:41:42 UTC,2347,27,81,52.2,82.2,114.4,82.729347,22.362844,3675
2017-11-19 22:43:18 UTC,2348,27,81,  40,  70,96.6,82.729347,22.362844,3675
2017-11-19 22:44:55 UTC,2349,27,81,52.2,76.6,76.6,82.729347,22.362844,3670
2017-11-19 22:46:31 UTC,2350,27,81,44.4,76.6,  90,82.729347,22.362844,3681
2017-11-19 22:48:07 UTC,2351,27,81,42.2,54.4,54.4,82.729347,22.362844,3664
2017-11-19 22:49:43 UTC,2352,27,81,58.8,74.4,74.4,"","",3664
2017-11-19 22:51:20 UTC,2353,27,81,54.4,84.4,84.4,82.729347,22.362844,3670
2017-11-19 22:52:56 UTC,2354,27,81,52.2,72.2,  80,82.729347,22.362844,3675
2017-11-19 22:54:33 UTC,2355,27,81,58.8,82.2,136.6,82.729347,22.362844,3549
2017-11-19 22:56:10 UTC,2356,27,81,44.4,48.8,54.4,82.729347,22.362844,3664
2017-11-19 22:57:46 UTC,2357,27,81,64.4,108.8,108.8,82.729347,22.362844,3670
2017-11-19 22:59:22 UTC,2358,27,81,  60,  90,98.8,"","",3664
2017-11-19 23:00:59 UTC,2359,27,81,42.2,54.4,54.4,82.729347,22.362844,3664
2017-11-19 23:02:35 UTC,2360,27,81,64.4,72.2,72.2,82.729347,22.362844,3670
2017-11-19 23:04:10 UTC,2361,27,81,52.2,88.8,88.8,"","",3659
2017-11-19 23:05:47 UTC,2362,27,81,38.8,48.8,48.8,82.729347,22.362844,3516
2017-11-19 23:07:26 UTC,2363,27,81,  60,104.4, 110,82.729347,22.362844,3549
2017-11-19 23:09:02 UTC,2364,27,81,  50,64.4,  90,82.729347,22.362844,3664
2017-11-19 23:10:39 UTC,2365,27,81,64.4,72.2,72.2,82.729347,22.362844,3659
2017-11-19 23:12:15 UTC,2366,27,81,28.8,64.4,82.2,82.729347,22.362844,3664
2017-11-19 23:13:52 UTC,2367,27,81,38.8,62.2,62.2,82.729347,22.362844,3659
2017-11-19 23:15:28 UTC,2368,27,81,62.2,88.8,88.8,82.729347,22.362844,3659
2017-11-19 23:17:07 UTC,2369,27,81,42.2,62.2,62.2,82.729347,22.362844,3664
2017-11-19 23:18:44 UTC,2370,27,81,  50,84.4,  90,82.729347,22.362844,3522
2017-11-19 23:20:20 UTC,2371,27,81,54.4,82.2,98.8,82.729347,22.362844,3659
2017-11-19 23:21:57 UTC,2372,27,81,64.4,82.2,96.6,82.729347,22.362844,3659
2017-11-19 23:23:33 UTC,2373,27,81,48.8,  60,72.2,82.729347,22.362844,3664
2017-11-19 23:25:10 UTC,2374,27,81,  40,68.8,84.4,82.729347,22.362844,3670
2017-11-19 23:26:41 UTC,2375,27,81,52.2,76.6,  90,82.729347,22.362844,3664
2017-11-19 23:28:11 UTC,2376,27,81,  60,82.2,88.8,82.729347,22.362844,3659
2017-11-19 23:29:48 UTC,2377,27,81,62.2, 110,116.6,"","",3653
2017-11-19 23:31:24 UTC,2378,27,81,  40,  70,84.4,82.729347,22.362844,3664
2017-11-19 23:33:01 UTC,2379,27,81,66.6, 100, 100,82.729347,22.362844,3664
2017-11-19 23:34:37 UTC,2380,27,81,62.2,104.4,124.4,82.729347,22.362844,3664
2017-11-19 23:36:14 UTC,2381,27,81,68.8,104.4,112.2,82.729347,22.362844,3659
2017-11-19 23:37:49 UTC,2382,27,81,38.8,48.8,48.8,"","",3659
2017-11-19 23:39:25 UTC,2383,27,81,  80,104.4, 120,82.729347,22.362844,3659
2017-11-19 23:41:02 UTC,2384,27,81,68.8,96.6, 110,82.729347,22.362844,3659
2017-11-19 23:42:38 UTC,2385,27,81,62.2,84.4,96.6,82.729347,22.362844,3648
2017-11-19 23:44:15 UTC,2386,27,81,64.4,116.6,116.6,82.729347,22.362844,3659
2017-11-19 23:45:52 UTC,2387,27,81,52.2,  70,  70,82.729347,22.362844,3653
2017-11-19 23:47:29 UTC,2388,27,81,54.4,  80,88.8,82.729347,22.362844,3511
2017-11-19 23:49:06 UTC,2389,27,81,58.8,94.4,94.4,82.729347,22.362844,3659
2017-11-19 23:50:42 UTC,2390,27,81,48.8,58.8,58.8,82.729347,22.362844,3659
2017-11-19 23:52:19 UTC,2391,27,81,44.4,  50,  50,82.729347,22.362844,3659
2017-11-19 23:53:55 UTC,2392,27,81,64.4,104.4,148.8,82.729347,22.362844,3659
2017-11-19 23:55:31 UTC,2393,27,81,62.2,76.6,86.6,82.729347,22.362844,3664
2017-11-19 23:57:08 UTC,2394,27,81,38.8,42.2,42.2,82.729347,22.362844,3533
2017-11-19 23:58:44 UTC,2395,27,81,  70,76.6,  90,82.729347,22.362844,3664
2017-11-20 00:00:21 UTC,2396,27,81,44.4,68.8,68.8,82.729347,22.362844,3653
2017-11-20 00:01:57 UTC,2397,27,81,66.6,82.2,88.8,82.729347,22.362844,3664


