created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2017-11-21 03:19:30 UTC,1168,22.50,35.70, 220,274.4,282.2,"","","4114

OK
"
2017-11-21 03:32:30 UTC,1169,22.10,33.00,222.2,304.4,338.8,"","","4213

OK
"
2017-11-21 03:33:31 UTC,1170,22.10,33.00, 190,278.8,372.2,"","","4125

OK
"
2017-11-21 03:34:34 UTC,1171,22.10,32.90,206.6,268.8, 330,"","","4125

OK
"
2017-11-21 03:35:31 UTC,1172,22.10,32.90,194.4,246.6,246.6,"","","4125

OK
"
2017-11-21 03:37:26 UTC,1173,22.10,32.90, 190,234.4,302.2,"","","4125

OK
"
2017-11-21 03:42:13 UTC,1174,21.90,32.70,198.8,276.6,336.6,"","","4213

OK
"
2017-11-21 03:43:01 UTC,1175,21.90,32.70, 220,334.4,396.6,"","","4131

OK
"
2017-11-21 03:44:03 UTC,1176,21.90,32.70,212.2,274.4,294.4,"","","4125

OK
"
2017-11-21 03:45:37 UTC,1177,21.90,32.80,206.6,294.4,324.4,"","","4125

OK
"
2017-11-21 04:11:13 UTC,1178,21.60,33.30, 180,284.4,322.2,"","","4120

OK
"
2017-11-21 04:12:13 UTC,1179,21.60,33.30,208.8,282.2, 340,"","","4120

OK
"
2017-11-21 04:13:19 UTC,1180,21.60,33.30,202.2,316.6, 340,"","","4120

OK
"
2017-11-21 04:14:14 UTC,1181,21.60,33.30, 230,372.2,432.2,"","","4120

OK
"
2017-11-21 04:15:24 UTC,1182,21.60,33.30,252.2,352.2,434.4,"","","4120

OK
"
2017-11-21 04:16:22 UTC,1183,21.60,33.40,216.6,286.6,324.4,"","","4114

OK
"
2017-11-21 04:46:08 UTC,1184,22.40,33.00,   0,   0,   0,"","","4076

OK
"
2017-11-21 04:47:06 UTC,1185,22.30,32.90,   0,   0,   0,"","","4114

OK
"
2017-11-21 04:47:56 UTC,1186,22.30,32.70,   0,   0,   0,"","","4120

OK
"
2017-11-21 04:48:56 UTC,1187,22.30,32.60,   0,   0,   0,"","","4114

OK
"
2017-11-21 04:49:56 UTC,1188,22.30,32.50,   0,   0,   0,"","","4213

OK
"
2017-11-21 04:50:56 UTC,1189,22.30,32.40,   0,   0,   0,"","","4213

OK
"
2017-11-21 04:51:56 UTC,1190,22.30,32.50,   0,   0,   0,"","","4120

OK
"
2017-11-21 04:55:13 UTC,1191,22.20,32.60,   0,   0,   0,"","","4114

OK
"
2017-11-21 04:56:13 UTC,1192,22.20,32.60,   0,   0,   0,"","","4114

OK
"
2017-11-21 04:57:25 UTC,1193,22.20,32.60,   0,   0,   0,"","","4114

OK
"
2017-11-21 04:58:13 UTC,1194,22.20,32.60,   0,   0,   0,"","","4114

OK
"
2017-11-21 04:59:13 UTC,1195,22.20,32.60,   0,   0,   0,"","","4114

OK
"
2017-11-21 05:00:14 UTC,1196,22.20,32.60,   0,   0,   0,"","","4114

OK
"
2017-11-21 05:12:07 UTC,1197,22.90,32.90, 270,364.4,412.2,"","","4114

OK
"
2017-11-21 05:13:06 UTC,1198,23.00,32.90,242.2,328.8,366.6,"","","4114

OK
"
2017-11-21 05:14:06 UTC,1199,22.90,32.70,208.8, 290,392.2,"","","4114

OK
"
2017-11-21 05:15:30 UTC,1200,22.80,32.50, 240,376.6,416.6,"","","4076

OK
"
2017-11-21 05:16:39 UTC,1201,22.80,32.30,254.4,334.4, 420,"","","4114

OK
"
2017-11-21 05:17:17 UTC,1202,22.80,32.10,246.6,324.4,386.6,"","","4114

OK
"
2017-11-21 05:23:13 UTC,1203,22.60,31.90, 240,312.2, 380,"","","4109

OK
"
2017-11-21 05:25:11 UTC,1204,22.50,31.90,234.4, 300, 300,"","","4114

OK
"
2017-11-21 05:26:13 UTC,1205,22.50,31.90,214.4, 310,362.2,"","","4109

OK
"
2017-11-21 05:28:24 UTC,1206,22.40,31.90,236.6,294.4,336.6,"","","4109

OK
"
2017-11-21 05:29:24 UTC,1207,22.40,32.00,264.4,376.6,382.2,"","","4208

OK
"
2017-11-21 05:30:27 UTC,1208,22.40,32.10,264.4, 360,494.4,"","","4213

OK
"
2017-11-21 05:31:25 UTC,1209,22.40,32.10,262.2, 350,356.6,"","","4208

OK
"
2017-11-21 05:32:25 UTC,1210,22.40,32.10,236.6,314.4,394.4,"","","4208

OK
"
2017-11-21 05:33:25 UTC,1211,22.40,32.20,194.4,258.8,266.6,"","","4213

OK
"
2017-11-21 05:36:26 UTC,1212,22.40,32.40, 270,338.8, 400,"","","4213

OK
"
2017-11-21 05:37:26 UTC,1213,22.40,32.50,224.4,322.2,404.4,"","","4213

OK
"
2017-11-21 05:38:26 UTC,1214,22.40,32.50,228.8, 330, 340,"","","4213

OK
"
2017-11-21 05:39:26 UTC,1215,22.40,32.60,232.2,268.8,292.2,"","","4213

OK
"
2017-11-21 05:40:26 UTC,1216,22.40,32.60,224.4, 300, 300,"","","4213

OK
"
2017-11-21 05:41:26 UTC,1217,22.40,32.60, 230, 300, 310,"","","4213

OK
"
2017-11-21 05:43:26 UTC,1218,22.50,32.70, 220,334.4,386.6,"","","4213

OK
"
2017-11-21 05:44:26 UTC,1219,22.50,32.70,224.4, 300,364.4,"","","4213

OK
"
2017-11-21 05:45:27 UTC,1220,22.50,32.70,244.4,336.6,386.6,"","","4213

OK
"
2017-11-21 05:46:26 UTC,1221,22.50,32.70,264.4,346.6,418.8,"","","4213

OK
"
2017-11-21 05:47:26 UTC,1222,22.50,32.70, 190,276.6,324.4,"","","4213

OK
"
2017-11-21 05:48:26 UTC,1223,22.50,32.70,198.8, 310,566.6,"","","4213

OK
"
2017-11-21 06:26:35 UTC,1224,24.30,31.80,208.8,288.8,312.2,"","","4120

OK
"
2017-11-21 06:27:45 UTC,1225,24.20,31.70,224.4, 280, 290,"","","4125

OK
"
2017-11-21 06:28:36 UTC,1226,24.10,31.70,228.8,304.4,376.6,"","","4125

OK
"
2017-11-21 06:29:35 UTC,1227,24.10,31.60, 250, 330,338.8,"","","4125

OK
"
2017-11-21 06:30:47 UTC,1228,24.00,31.60,206.6, 280, 290,"","","4125

OK
"
2017-11-21 06:45:16 UTC,1229,23.30,33.30,   0,   0,   0,"","","4120

OK
"


